data;estado;value;treated
2011-03-01;desemprego_rj;145,35;0
2011-03-01;desemprego_ap; 76,37;0
2011-03-01;desemprego_am; 84,70;0
2011-03-01;desemprego_pa; 82,73;0
2011-03-01;desemprego_ro; 96,05;0
2011-03-01;desemprego_rr; 83,42;0
2011-03-01;desemprego_to; 82,19;0
2011-03-01;desemprego_pr;159,68;0
2011-03-01;desemprego_ma;120,38;0
2011-03-01;desemprego_pi;125,89;0
2011-03-01;desemprego_ce;130,78;0
2011-03-01;desemprego_sc;165,96;0
2011-03-01;desemprego_sp;151,89;0
2011-03-01;desemprego_rs;143,28;0
2011-04-01;desemprego_es;158,67;0
2011-04-01;desemprego_rj;146,44;0
2011-04-01;desemprego_ap; 77,57;0
2011-04-01;desemprego_am; 85,98;0
2011-04-01;desemprego_pa; 83,40;0
2011-04-01;desemprego_ro; 96,68;0
2011-04-01;desemprego_rr; 83,21;0
2011-04-01;desemprego_to; 82,83;0
2011-04-01;desemprego_pr;161,07;0
2011-04-01;desemprego_ma;120,96;0
2011-04-01;desemprego_pi;127,17;0
2011-04-01;desemprego_ce;131,61;0
2011-04-01;desemprego_sc;166,77;0
2011-04-01;desemprego_sp;153,43;0
2011-04-01;desemprego_rs;144,28;0
2011-05-01;desemprego_es;161,44;0
2011-05-01;desemprego_rj;147,23;0
2011-05-01;desemprego_ap; 78,53;0
2011-05-01;desemprego_am; 86,92;0
2011-05-01;desemprego_pa; 83,71;0
2011-05-01;desemprego_ro; 96,98;0
2011-05-01;desemprego_rr; 82,01;0
2011-05-01;desemprego_to; 83,39;0
2011-05-01;desemprego_pr;162,18;0
2011-05-01;desemprego_ma;120,97;0
2011-05-01;desemprego_pi;127,77;0
2011-05-01;desemprego_ce;131,94;0
2011-05-01;desemprego_sc;167,19;0
2011-05-01;desemprego_sp;154,55;0
2011-05-01;desemprego_rs;144,54;0
2011-06-01;desemprego_es;161,07;0
2011-06-01;desemprego_rj;148,07;0
2011-06-01;desemprego_ap; 79,99;0
2011-06-01;desemprego_am; 88,39;0
2011-06-01;desemprego_pa; 84,48;0
2011-06-01;desemprego_ro; 97,68;0
2011-06-01;desemprego_rr; 82,07;0
2011-06-01;desemprego_to; 83,82;0
2011-06-01;desemprego_pr;162,63;0
2011-06-01;desemprego_ma;122,37;0
2011-06-01;desemprego_pi;128,65;0
2011-06-01;desemprego_ce;132,45;0
2011-06-01;desemprego_sc;167,47;0
2011-06-01;desemprego_sp;155,34;0
2011-06-01;desemprego_rs;144,92;0
2011-07-01;desemprego_es;161,30;0
2011-07-01;desemprego_rj;148,53;0
2011-07-01;desemprego_ap; 81,50;0
2011-07-01;desemprego_am; 89,64;0
2011-07-01;desemprego_pa; 85,61;0
2011-07-01;desemprego_ro; 98,50;0
2011-07-01;desemprego_rr; 82,69;0
2011-07-01;desemprego_to; 84,42;0
2011-07-01;desemprego_pr;163,22;0
2011-07-01;desemprego_ma;123,28;0
2011-07-01;desemprego_pi;129,11;0
2011-07-01;desemprego_ce;133,43;0
2011-07-01;desemprego_sc;167,75;0
2011-07-01;desemprego_sp;155,97;0
2011-07-01;desemprego_rs;145,22;0
2011-08-01;desemprego_es;161,91;0
2011-08-01;desemprego_rj;149,37;0
2011-08-01;desemprego_ap; 82,86;0
2011-08-01;desemprego_am; 90,82;0
2011-08-01;desemprego_pa; 86,75;0
2011-08-01;desemprego_ro; 99,07;0
2011-08-01;desemprego_rr; 84,20;0
2011-08-01;desemprego_to; 85,36;0
2011-08-01;desemprego_pr;164,17;0
2011-08-01;desemprego_ma;124,30;0
2011-08-01;desemprego_pi;129,63;0
2011-08-01;desemprego_ce;134,43;0
2011-08-01;desemprego_sc;168,46;0
2011-08-01;desemprego_sp;156,66;0
2011-08-01;desemprego_rs;145,56;0
2011-09-01;desemprego_es;162,67;0
2011-09-01;desemprego_rj;150,39;0
2011-09-01;desemprego_ap; 84,53;0
2011-09-01;desemprego_am; 91,86;0
2011-09-01;desemprego_pa; 87,73;0
2011-09-01;desemprego_ro; 99,44;0
2011-09-01;desemprego_rr; 86,10;0
2011-09-01;desemprego_to; 86,35;0
2011-09-01;desemprego_pr;165,04;0
2011-09-01;desemprego_ma;125,43;0
2011-09-01;desemprego_pi;130,29;0
2011-09-01;desemprego_ce;135,51;0
2011-09-01;desemprego_sc;169,42;0
2011-09-01;desemprego_sp;157,13;0
2011-09-01;desemprego_rs;145,94;0
2011-10-01;desemprego_es;163,62;0
2011-10-01;desemprego_rj;150,95;0
2011-10-01;desemprego_ap; 85,74;0
2011-10-01;desemprego_am; 92,60;0
2011-10-01;desemprego_pa; 88,82;0
2011-10-01;desemprego_ro; 99,82;0
2011-10-01;desemprego_rr; 86,77;0
2011-10-01;desemprego_to; 87,09;0
2011-10-01;desemprego_pr;165,81;0
2011-10-01;desemprego_ma;126,05;0
2011-10-01;desemprego_pi;131,06;0
2011-10-01;desemprego_ce;136,29;0
2011-10-01;desemprego_sc;170,64;0
2011-10-01;desemprego_sp;157,43;0
2011-10-01;desemprego_rs;146,91;0
2011-11-01;desemprego_es;163,99;0
2011-11-01;desemprego_rj;152,00;0
2011-11-01;desemprego_ap; 86,81;0
2011-11-01;desemprego_am; 93,05;0
2011-11-01;desemprego_pa; 89,55;0
2011-11-01;desemprego_ro; 99,32;0
2011-11-01;desemprego_rr; 88,64;0
2011-11-01;desemprego_to; 87,44;0
2011-11-01;desemprego_pr;166,19;0
2011-11-01;desemprego_ma;126,15;0
2011-11-01;desemprego_pi;131,36;0
2011-11-01;desemprego_ce;136,84;0
2011-11-01;desemprego_sc;171,77;0
2011-11-01;desemprego_sp;157,05;0
2011-11-01;desemprego_rs;147,68;0
2011-12-01;desemprego_es;163,06;0
2011-12-01;desemprego_rj;151,47;0
2011-12-01;desemprego_ap; 86,61;0
2011-12-01;desemprego_am; 91,76;0
2011-12-01;desemprego_pa; 88,64;0
2011-12-01;desemprego_ro; 97,90;0
2011-12-01;desemprego_rr; 88,09;0
2011-12-01;desemprego_to; 86,26;0
2011-12-01;desemprego_pr;163,91;0
2011-12-01;desemprego_ma;125,25;0
2011-12-01;desemprego_pi;129,31;0
2011-12-01;desemprego_ce;136,02;0
2011-12-01;desemprego_sc;169,42;0
2011-12-01;desemprego_sp;155,20;0
2011-12-01;desemprego_rs;146,33;0
2012-01-01;desemprego_es;163,38;0
2012-01-01;desemprego_rj;151,44;0
2012-01-01;desemprego_ap; 87,28;0
2012-01-01;desemprego_am; 91,78;0
2012-01-01;desemprego_pa; 89,03;0
2012-01-01;desemprego_ro; 98,46;0
2012-01-01;desemprego_rr; 87,92;0
2012-01-01;desemprego_to; 87,28;0
2012-01-01;desemprego_pr;164,89;0
2012-01-01;desemprego_ma;124,99;0
2012-01-01;desemprego_pi;129,43;0
2012-01-01;desemprego_ce;135,66;0
2012-01-01;desemprego_sc;170,94;0
2012-01-01;desemprego_sp;155,55;0
2012-01-01;desemprego_rs;147,10;0
2012-02-01;desemprego_es;163,48;0
2012-02-01;desemprego_rj;152,12;0
2012-02-01;desemprego_ap; 87,71;0
2012-02-01;desemprego_am; 91,96;0
2012-02-01;desemprego_pa; 89,54;0
2012-02-01;desemprego_ro; 99,04;0
2012-02-01;desemprego_rr; 88,95;0
2012-02-01;desemprego_to; 88,54;0
2012-02-01;desemprego_pr;165,82;0
2012-02-01;desemprego_ma;124,75;0
2012-02-01;desemprego_pi;129,54;0
2012-02-01;desemprego_ce;136,14;0
2012-02-01;desemprego_sc;172,41;0
2012-02-01;desemprego_sp;156,27;0
2012-02-01;desemprego_rs;147,65;0
2012-03-01;desemprego_es;164,40;0
2012-03-01;desemprego_rj;152,64;0
2012-03-01;desemprego_ap; 88,01;0
2012-03-01;desemprego_am; 91,95;0
2012-03-01;desemprego_pa; 89,81;0
2012-03-01;desemprego_ro; 99,41;0
2012-03-01;desemprego_rr; 90,81;0
2012-03-01;desemprego_to; 89,50;0
2012-03-01;desemprego_pr;166,80;0
2012-03-01;desemprego_ma;124,28;0
2012-03-01;desemprego_pi;129,78;0
2012-03-01;desemprego_ce;135,94;0
2012-03-01;desemprego_sc;173,32;0
2012-03-01;desemprego_sp;156,88;0
2012-03-01;desemprego_rs;148,63;0
2012-04-01;desemprego_es;166,57;0
2012-04-01;desemprego_rj;153,43;0
2012-04-01;desemprego_ap; 89,13;0
2012-04-01;desemprego_am; 92,45;0
2012-04-01;desemprego_pa; 90,59;0
2012-04-01;desemprego_ro; 98,09;0
2012-04-01;desemprego_rr; 90,95;0
2012-04-01;desemprego_to; 90,43;0
2012-04-01;desemprego_pr;168,19;0
2012-04-01;desemprego_ma;124,46;0
2012-04-01;desemprego_pi;130,27;0
2012-04-01;desemprego_ce;136,22;0
2012-04-01;desemprego_sc;174,05;0
2012-04-01;desemprego_sp;157,98;0
2012-04-01;desemprego_rs;149,45;0
2012-05-01;desemprego_es;167,57;0
2012-05-01;desemprego_rj;153,94;0
2012-05-01;desemprego_ap; 90,05;0
2012-05-01;desemprego_am; 92,68;0
2012-05-01;desemprego_pa; 91,17;0
2012-05-01;desemprego_ro; 99,28;0
2012-05-01;desemprego_rr; 90,94;0
2012-05-01;desemprego_to; 91,43;0
2012-05-01;desemprego_pr;168,97;0
2012-05-01;desemprego_ma;124,96;0
2012-05-01;desemprego_pi;130,27;0
2012-05-01;desemprego_ce;136,32;0
2012-05-01;desemprego_sc;174,19;0
2012-05-01;desemprego_sp;158,66;0
2012-05-01;desemprego_rs;149,25;0
2012-06-01;desemprego_es;166,38;0
2012-06-01;desemprego_rj;154,28;0
2012-06-01;desemprego_ap; 91,08;0
2012-06-01;desemprego_am; 93,34;0
2012-06-01;desemprego_pa; 92,23;0
2012-06-01;desemprego_ro;100,56;0
2012-06-01;desemprego_rr; 91,34;0
2012-06-01;desemprego_to; 91,97;0
2012-06-01;desemprego_pr;169,31;0
2012-06-01;desemprego_ma;125,50;0
2012-06-01;desemprego_pi;131,09;0
2012-06-01;desemprego_ce;136,83;0
2012-06-01;desemprego_sc;174,32;0
2012-06-01;desemprego_sp;158,97;0
2012-06-01;desemprego_rs;149,21;0
2012-07-01;desemprego_es;166,96;0
2012-07-01;desemprego_rj;154,85;0
2012-07-01;desemprego_ap; 92,68;0
2012-07-01;desemprego_am; 94,13;0
2012-07-01;desemprego_pa; 93,43;0
2012-07-01;desemprego_ro;101,59;0
2012-07-01;desemprego_rr; 92,17;0
2012-07-01;desemprego_to; 92,42;0
2012-07-01;desemprego_pr;169,71;0
2012-07-01;desemprego_ma;126,49;0
2012-07-01;desemprego_pi;131,97;0
2012-07-01;desemprego_ce;137,71;0
2012-07-01;desemprego_sc;174,62;0
2012-07-01;desemprego_sp;159,58;0
2012-07-01;desemprego_rs;149,43;0
2012-08-01;desemprego_es;166,84;0
2012-08-01;desemprego_rj;155,25;0
2012-08-01;desemprego_ap; 94,62;0
2012-08-01;desemprego_am; 94,82;0
2012-08-01;desemprego_pa; 93,97;0
2012-08-01;desemprego_ro;102,28;0
2012-08-01;desemprego_rr; 93,24;0
2012-08-01;desemprego_to; 92,99;0
2012-08-01;desemprego_pr;170,25;0
2012-08-01;desemprego_ma;126,91;0
2012-08-01;desemprego_pi;132,52;0
2012-08-01;desemprego_ce;138,37;0
2012-08-01;desemprego_sc;175,12;0
2012-08-01;desemprego_sp;159,96;0
2012-08-01;desemprego_rs;149,86;0
2012-09-01;desemprego_es;167,44;0
2012-09-01;desemprego_rj;155,92;0
2012-09-01;desemprego_ap; 96,01;0
2012-09-01;desemprego_am; 95,55;0
2012-09-01;desemprego_pa; 94,75;0
2012-09-01;desemprego_ro;102,52;0
2012-09-01;desemprego_rr; 95,37;0
2012-09-01;desemprego_to; 92,98;0
2012-09-01;desemprego_pr;170,88;0
2012-09-01;desemprego_ma;127,44;0
2012-09-01;desemprego_pi;132,63;0
2012-09-01;desemprego_ce;139,53;0
2012-09-01;desemprego_sc;175,77;0
2012-09-01;desemprego_sp;160,30;0
2012-09-01;desemprego_rs;150,34;0
2012-10-01;desemprego_es;167,98;0
2012-10-01;desemprego_rj;156,22;0
2012-10-01;desemprego_ap; 96,12;0
2012-10-01;desemprego_am; 96,25;0
2012-10-01;desemprego_pa; 95,12;0
2012-10-01;desemprego_ro;102,31;0
2012-10-01;desemprego_rr; 96,68;0
2012-10-01;desemprego_to; 93,21;0
2012-10-01;desemprego_pr;171,33;0
2012-10-01;desemprego_ma;127,45;0
2012-10-01;desemprego_pi;133,12;0
2012-10-01;desemprego_ce;140,05;0
2012-10-01;desemprego_sc;176,60;0
2012-10-01;desemprego_sp;160,57;0
2012-10-01;desemprego_rs;150,99;0
2012-11-01;desemprego_es;168,42;0
2012-11-01;desemprego_rj;156,78;0
2012-11-01;desemprego_ap; 96,81;0
2012-11-01;desemprego_am; 96,21;0
2012-11-01;desemprego_pa; 95,28;0
2012-11-01;desemprego_ro;102,09;0
2012-11-01;desemprego_rr; 97,09;0
2012-11-01;desemprego_to; 93,03;0
2012-11-01;desemprego_pr;171,71;0
2012-11-01;desemprego_ma;127,36;0
2012-11-01;desemprego_pi;132,69;0
2012-11-01;desemprego_ce;140,64;0
2012-11-01;desemprego_sc;177,35;0
2012-11-01;desemprego_sp;160,66;0
2012-11-01;desemprego_rs;151,91;0
2012-12-01;desemprego_es;167,15;0
2012-12-01;desemprego_rj;155,96;0
2012-12-01;desemprego_ap; 95,31;0
2012-12-01;desemprego_am; 94,46;0
2012-12-01;desemprego_pa; 93,78;0
2012-12-01;desemprego_ro;100,37;0
2012-12-01;desemprego_rr; 95,85;0
2012-12-01;desemprego_to; 91,71;0
2012-12-01;desemprego_pr;168,83;0
2012-12-01;desemprego_ma;125,08;0
2012-12-01;desemprego_pi;131,47;0
2012-12-01;desemprego_ce;139,95;0
2012-12-01;desemprego_sc;174,43;0
2012-12-01;desemprego_sp;158,30;0
2012-12-01;desemprego_rs;150,29;0
2013-01-01;desemprego_es;166,85;0
2013-01-01;desemprego_rj;154,95;0
2013-01-01;desemprego_ap; 95,49;0
2013-01-01;desemprego_am; 94,75;0
2013-01-01;desemprego_pa; 93,67;0
2013-01-01;desemprego_ro;100,21;0
2013-01-01;desemprego_rr; 94,26;0
2013-01-01;desemprego_to; 92,29;0
2013-01-01;desemprego_pr;169,57;0
2013-01-01;desemprego_ma;124,21;0
2013-01-01;desemprego_pi;130,97;0
2013-01-01;desemprego_ce;139,37;0
2013-01-01;desemprego_sc;176,19;0
2013-01-01;desemprego_sp;158,52;0
2013-01-01;desemprego_rs;151,37;0
2013-02-01;desemprego_es;166,80;0
2013-02-01;desemprego_rj;155,30;0
2013-02-01;desemprego_ap; 96,01;0
2013-02-01;desemprego_am; 95,09;0
2013-02-01;desemprego_pa; 94,17;0
2013-02-01;desemprego_ro;100,49;0
2013-02-01;desemprego_rr; 95,57;0
2013-02-01;desemprego_to; 92,41;0
2013-02-01;desemprego_pr;170,63;0
2013-02-01;desemprego_ma;123,87;0
2013-02-01;desemprego_pi;130,80;0
2013-02-01;desemprego_ce;139,75;0
2013-02-01;desemprego_sc;177,60;0
2013-02-01;desemprego_sp;159,13;0
2013-02-01;desemprego_rs;152,35;0
2013-03-01;desemprego_es;167,27;0
2013-03-01;desemprego_rj;155,94;0
2013-03-01;desemprego_ap; 96,46;0
2013-03-01;desemprego_am; 95,80;0
2013-03-01;desemprego_pa; 94,61;0
2013-03-01;desemprego_ro;100,84;0
2013-03-01;desemprego_rr; 93,91;0
2013-03-01;desemprego_to; 93,03;0
2013-03-01;desemprego_pr;171,79;0
2013-03-01;desemprego_ma;123,68;0
2013-03-01;desemprego_pi;131,04;0
2013-03-01;desemprego_ce;139,63;0
2013-03-01;desemprego_sc;178,34;0
2013-03-01;desemprego_sp;159,72;0
2013-03-01;desemprego_rs;153,98;0
2013-04-01;desemprego_es;169,11;0
2013-04-01;desemprego_rj;156,57;0
2013-04-01;desemprego_ap; 97,67;0
2013-04-01;desemprego_am; 96,12;0
2013-04-01;desemprego_pa; 94,88;0
2013-04-01;desemprego_ro;101,25;0
2013-04-01;desemprego_rr; 94,59;0
2013-04-01;desemprego_to; 93,92;0
2013-04-01;desemprego_pr;173,04;0
2013-04-01;desemprego_ma;123,48;0
2013-04-01;desemprego_pi;131,68;0
2013-04-01;desemprego_ce;140,11;0
2013-04-01;desemprego_sc;179,29;0
2013-04-01;desemprego_sp;160,72;0
2013-04-01;desemprego_rs;154,57;0
2013-05-01;desemprego_es;169,43;0
2013-05-01;desemprego_rj;156,75;0
2013-05-01;desemprego_ap; 98,16;0
2013-05-01;desemprego_am; 96,44;0
2013-05-01;desemprego_pa; 95,16;0
2013-05-01;desemprego_ro;101,08;0
2013-05-01;desemprego_rr; 94,84;0
2013-05-01;desemprego_to; 94,24;0
2013-05-01;desemprego_pr;173,69;0
2013-05-01;desemprego_ma;122,97;0
2013-05-01;desemprego_pi;132,77;0
2013-05-01;desemprego_ce;140,37;0
2013-05-01;desemprego_sc;179,52;0
2013-05-01;desemprego_sp;161,01;0
2013-05-01;desemprego_rs;154,44;0
2013-06-01;desemprego_es;169,23;0
2013-06-01;desemprego_rj;157,08;0
2013-06-01;desemprego_ap; 97,93;0
2013-06-01;desemprego_am; 97,32;0
2013-06-01;desemprego_pa; 95,78;0
2013-06-01;desemprego_ro;101,12;0
2013-06-01;desemprego_rr; 94,40;0
2013-06-01;desemprego_to; 94,54;0
2013-06-01;desemprego_pr;174,04;0
2013-06-01;desemprego_ma;123,17;0
2013-06-01;desemprego_pi;133,57;0
2013-06-01;desemprego_ce;141,73;0
2013-06-01;desemprego_sc;180,03;0
2013-06-01;desemprego_sp;161,45;0
2013-06-01;desemprego_rs;154,63;0
2013-07-01;desemprego_es;168,80;0
2013-07-01;desemprego_rj;157,05;0
2013-07-01;desemprego_ap; 98,60;0
2013-07-01;desemprego_am; 98,26;0
2013-07-01;desemprego_pa; 96,46;0
2013-07-01;desemprego_ro;101,41;0
2013-07-01;desemprego_rr; 94,55;0
2013-07-01;desemprego_to; 94,97;0
2013-07-01;desemprego_pr;174,16;0
2013-07-01;desemprego_ma;123,60;0
2013-07-01;desemprego_pi;134,05;0
2013-07-01;desemprego_ce;142,08;0
2013-07-01;desemprego_sc;180,16;0
2013-07-01;desemprego_sp;161,56;0
2013-07-01;desemprego_rs;154,41;0
2013-08-01;desemprego_es;169,51;0
2013-08-01;desemprego_rj;157,48;0
2013-08-01;desemprego_ap; 99,60;0
2013-08-01;desemprego_am; 99,06;0
2013-08-01;desemprego_pa; 97,04;0
2013-08-01;desemprego_ro;101,83;0
2013-08-01;desemprego_rr; 95,96;0
2013-08-01;desemprego_to; 95,74;0
2013-08-01;desemprego_pr;174,97;0
2013-08-01;desemprego_ma;124,56;0
2013-08-01;desemprego_pi;134,53;0
2013-08-01;desemprego_ce;142,92;0
2013-08-01;desemprego_sc;180,97;0
2013-08-01;desemprego_sp;162,06;0
2013-08-01;desemprego_rs;154,81;0
